id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,0.0,0.0,0.0020703933747412005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020703933747412005,0.0,0.0,0.0,0.0,0.0,0.08385093167701864,0.0,0.0,0.0,0.011387163561076604,0.033126293995859216,0.027950310559006212,0.062111801242236024,0.0,0.003105590062111801,0.062111801242236024,0.021739130434782608,0.023809523809523808,0.0,0.003105590062111801,0.0,0.0020703933747412005,0.0,0.008281573498964802,0.0020703933747412005,0.003105590062111801,0.0,0.0,0.0,0.0,0.18840579710144928,0.0,0.0,0.0,0.0,0.0,0.0,0.008281573498964802,0.0,0.006211180124223602,0.0,0.0,0.0,0.0,0.012422360248447204,0.0,0.0,0.07246376811594203,0.006211180124223602,0.031055900621118012,0.0020703933747412005,0.0,0.0020703933747412005,0.0020703933747412005,0.021739130434782605,0.006211180124223602,0.02587991718426501,0.006211180124223602,0.009316770186335404,0.0,0.06625258799171842,0.0,0.0,0.003105590062111801,0.006211180124223602,0.0,0.027950310559006212,0.0,0.055900621118012424,0.0,0.0,0.0,0.0,0.024844720496894408,0.0,0.0,0.0,0.005175983436853002,0.0020703933747412005,0.003105590062111801,0.0,0.0,0.0,0.052795031055900624,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015527950310559006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03312629399585921,0.0,0.0,0.003105590062111801,0.0,0.03312629399585921,0.0,0.0,0.0,0.0,0.037267080745341616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018633540372670808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003105590062111801,0.0,0.7919254658385093,0.003105590062111801,0.0,0.0,0.046583850931677016,0.0,0.0,0.0,0.0,0.012422360248447204,0.0020703933747412005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.003105590062111801,0.0,0.0,0.0,0.003105590062111801,0.0,0.0,0.0,0.0,0.0020703933747412005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008281573498964802,0.0,0.0,0.0,0.0,0.003105590062111801,0.0020703933747412005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006211180124223602,0.0,0.0,0.003105590062111801,0.0,0.0,0.0,0.0,0.0,0.003105590062111801,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.017598343685300208,0.0,0.0,0.0,0.0,0.034161490683229816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13975155279503104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006211180124223602,0.0,0.012422360248447204,0.6159420289855073,0.0,0.0,0.046583850931677016,0.0,0.0,0.0,0.0,0.037267080745341616,0.006211180124223602,0.0,0.0,0.0,0.006211180124223602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0
41,0.0,0.006211180124223602,0.0020703933747412005,0.0,0.015527950310559006,0.021739130434782608,0.0,0.0,0.0,0.037267080745341616,0.5703933747412009,0.0,0.0,0.0,0.011387163561076604,0.0,0.026915113871635615,0.0,0.0,0.0,0.004140786749482401,0.009316770186335404,0.0,0.0,0.0,0.0,0.043478260869565216,0.008281573498964802,0.0,0.0,0.0,0.046583850931677016,0.0020703933747412005,0.006211180124223602,0.0,0.024844720496894408,0.0,0.0,0.0,0.0,0.0,0.0,0.003105590062111801,0.0,0.009316770186335404,0.0,0.012422360248447204,0.0,0.0,0.018633540372670808,0.0,0.005175983436853002,0.0,0.014492753623188404,0.005175983436853002,0.003105590062111801,0.003105590062111801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012422360248447204,0.0,0.006211180124223602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011387163561076604,0.0,0.003105590062111801,0.0020703933747412005,0.0,0.0,0.0,0.0,0.019668737060041408,0.031055900621118012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003105590062111801,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003105590062111801,0.0,0.0,0.0,0.003105590062111801,0.005175983436853002,0.0020703933747412005,0.0,0.0,0.0,0.0,0.008281573498964802,0.0,0.003105590062111801,0.0,0.0,0.006211180124223602,0.012422360248447204,0.0,0.0,0.0,0.006211180124223602,0.0,0.012422360248447204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006211180124223602,0.0,0.003105590062111801,0.0,0.6480331262939958,0.027950310559006212,0.0,0.003105590062111801,0.0,0.0,0.0,0.0,0.0,0.0020703933747412005,0.010351966873706004,0.0,0.003105590062111801,0.0,0.0,0.0,0.02691511387163561,0.013457556935817804,0.009316770186335404,0.008281573498964802,0.0,0.008281573498964802,0.0,0.0,0.0,0.0,0.0,0.036231884057971016,0.0,0.003105590062111801,0.0,0.0,0.0,0.0,0.052795031055900624,0.0,0.0,0.0,0.0,0.003105590062111801,0.055900621118012424,0.0020703933747412005,0.0,0.0,0.0,0.0,0.014492753623188406
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037267080745341616,0.0,0.006211180124223602,0.003105590062111801,0.0,0.0,0.0,0.0,0.0,0.0,0.0020703933747412005,0.009316770186335404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022774327122153208,0.003105590062111801,0.020703933747412008,0.0,0.024844720496894408,0.0,0.0,0.0020703933747412005,0.0,0.0,0.0,0.0,0.0,0.009316770186335404,0.0,0.3540372670807453,0.0,0.0,0.009316770186335404,0.0,0.03519668737060041,0.003105590062111801,0.011387163561076604,0.008281573498964802,0.022774327122153208,0.052795031055900624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02587991718426501,0.003105590062111801,0.034161490683229816,0.0,0.003105590062111801,0.0,0.0,0.0,0.0,0.0,0.02898550724637681,0.09213250517598343,0.0,0.003105590062111801,0.013457556935817804,0.0,0.0,0.0,0.0,0.08074534161490683,0.006211180124223602,0.0,0.0,0.0,0.018633540372670808,0.0,0.0,0.003105590062111801,0.003105590062111801,0.003105590062111801,0.0,0.0,0.0,0.043478260869565216,0.0
47,0.0,0.0,0.008281573498964802,0.015527950310559006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020703933747412005,0.0,0.005175983436853002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013457556935817804,0.0,0.012422360248447204,0.030020703933747415,0.0,0.012422360248447204,0.006211180124223602,0.0,0.0,0.010351966873706004,0.0,0.6625258799171843,0.0,0.0,0.0,0.0,0.007246376811594202,0.0,0.0020703933747412005,0.0,0.0,0.0,0.0,0.0,0.030020703933747415,0.007246376811594202,0.003105590062111801,0.0,0.0,0.012422360248447204,0.0,0.0,0.0,0.003105590062111801,0.0,0.07039337474120082,0.0,0.006211180124223602,0.0,0.005175983436853002,0.0,0.0,0.008281573498964802,0.0,0.0,0.003105590062111801,0.0,0.02380952380952381,0.0,0.0,0.006211180124223602,0.004140786749482401,0.0020703933747412005,0.0020703933747412005,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.003105590062111801,0.0,0.0
51,0.006211180124223602,0.0,0.0,0.011387163561076604,0.006211180124223602,0.0,0.003105590062111801,0.006211180124223602,0.0,0.0,0.0,0.006211180124223602,0.006211180124223602,0.0,0.0,0.006211180124223602,0.0,0.009316770186335404,0.005175983436853002,0.0,0.003105590062111801,0.0,0.0,0.0,0.024844720496894408,0.0,0.0,0.0,0.011387163561076604,0.0,0.017598343685300208,0.0,0.006211180124223602,0.0,0.0020703933747412005,0.0,0.003105590062111801,0.0,0.0,0.0,0.0,0.0,0.0,0.007246376811594202,0.006211180124223602,0.0,0.0,0.0,0.0,0.003105590062111801,0.0,0.0,0.006211180124223602,0.0,0.003105590062111801,0.0,0.0,0.0,0.003105590062111801,0.0,0.0020703933747412005,0.015527950310559006,0.0,0.006211180124223602,0.0,0.0,0.0,0.0,0.049689440993788817,0.045548654244306416,0.006211180124223602,0.011387163561076604,0.0,0.4886128364389235,0.0,0.0,0.0,0.0,0.0,0.036231884057971016,0.005175983436853002,0.02587991718426501,0.0,0.0,0.003105590062111801,0.006211180124223602,0.07246376811594203,0.0,0.0,0.0,0.02898550724637681,0.0,0.006211180124223602,0.0,0.0,0.0,0.0020703933747412005,0.0,0.024844720496894408
52,0.003105590062111801,0.006211180124223602,0.0,0.0,0.0,0.0,0.0,0.039337474120082816,0.003105590062111801,0.003105590062111801,0.019668737060041408,0.05693581780538303,0.011387163561076604,0.49585921325051757,0.006211180124223602,0.0,0.0,0.003105590062111801,0.0020703933747412005,0.0020703933747412005,0.03002070393374741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003105590062111801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026915113871635615,0.08695652173913043,0.0,0.0,0.005175983436853002,0.04244306418219461,0.004140786749482401,0.009316770186335404,0.0,0.0,0.0,0.0,0.0,0.0,0.003105590062111801,0.0,0.003105590062111801,0.008281573498964802,0.0,0.0,0.006211180124223602,0.003105590062111801,0.0,0.0,0.0,0.003105590062111801,0.0,0.0,0.0,0.0,0.0,0.003105590062111801,0.019668737060041408,0.0,0.0,0.0,0.0,0.0,0.003105590062111801,0.0,0.0,0.0,0.0,0.017598343685300208,0.023809523809523808,0.024844720496894408,0.0,0.0020703933747412005,0.0,0.0,0.018633540372670808
53,0.003105590062111801,0.003105590062111801,0.0,0.0020703933747412005,0.003105590062111801,0.011387163561076604,0.0,0.0,0.018633540372670808,0.008281573498964802,0.0,0.009316770186335404,0.0,0.003105590062111801,0.0,0.006211180124223602,0.0,0.0,0.03002070393374741,0.0,0.0,0.0,0.003105590062111801,0.006211180124223602,0.012422360248447204,0.027950310559006212,0.0,0.0,0.043478260869565216,0.015527950310559006,0.0,0.0,0.0,0.003105590062111801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020703933747412005,0.0,0.0,0.0,0.0,0.005175983436853002,0.0,0.0020703933747412005,0.0,0.0,0.0,0.017598343685300204,0.0,0.0,0.0,0.0,0.0020703933747412005,0.003105590062111801,0.006211180124223602,0.0,0.007246376811594202,0.0,0.012422360248447204,0.0,0.0,0.003105590062111801,0.016563146997929604,0.015527950310559006,0.6035196687370601,0.0,0.009316770186335404,0.0,0.0,0.0,0.0,0.0,0.003105590062111801,0.06625258799171843,0.0,0.0,0.0,0.006211180124223602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008281573498964802
